,Match_Date,Team,Player,DOB,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,Prog_Passes,Succ_Dribbles,Att_Dribbles,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,Club
21463,11/6/2022,Hellas Verona,Darko Lazović,1990-08-02,WB,59,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6,13,46.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21464,11/6/2022,Hellas Verona,Josh Doig,2001-12-02,WB,31,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,5,11,45.5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21465,11/6/2022,Hellas Verona,Davide Faraoni,1991-10-21,WB,17,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,6,13,46.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21466,11/6/2022,Hellas Verona,Kevin Lasagna,1992-05-21,AM,73,0,0,0,0,1,0,0,0,13,0,2,0,0,0,0,1,0,4,5,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21467,11/6/2022,Hellas Verona,Koray Günter,1994-06-02,CB,90,0,0,0,0,1,0,1,0,37,0,3,1,0,0,0,1,0,19,25,76,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21468,11/6/2022,Hellas Verona,Giangiacomo Magnani,1995-09-08,CB,26,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,3,6,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21469,11/6/2022,Hellas Verona,Adrien Tameze,1993-05-12,CB,90,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,12,19,63.2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21470,11/6/2022,Hellas Verona,Lorenzo Montipò,1995-06-13,GK,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,14,31,45.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21471,11/6/2022,Sampdoria,Francesco Caputo,1987-05-15,FW,90,0,0,0,0,4,1,0,0,15,0,0,0,0.2,0.2,0,3,0,6,9,66.7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21472,11/6/2022,Sampdoria,Daniele Montevago,2002-08-02,FW,45,0,0,0,0,2,0,0,0,10,0,0,0,0.2,0.2,0.1,2,0,4,5,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21473,11/6/2022,Sampdoria,Manolo Gabbiadini,1990-12-24,"FW,AM",45,0,0,0,0,1,0,0,0,19,0,0,1,0,0,0,1,0,10,18,55.6,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21474,11/6/2022,Sampdoria,Filip Đuričić,1991-05-03,"CM,LM",90,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0.1,7,0,30,37,81.1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
21475,11/6/2022,Sampdoria,Gonzalo Villar,1997-08-13,CM,65,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,0,37,44,84.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21476,11/6/2022,Sampdoria,Fabio Quagliarella,1982-05-07,"FW,CM",25,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,5,7,71.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21477,11/6/2022,Sampdoria,Mehdi Léris,1997-12-13,"CM,RM",90,0,0,0,0,1,0,1,0,35,4,0,1,0,0,0,1,0,9,23,39.1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21478,11/6/2022,Sampdoria,Tommaso Augello,1994-06-30,LB,70,0,0,0,0,1,0,0,0,51,0,1,0,0,0,0.1,4,0,40,50,80,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21479,11/6/2022,Sampdoria,Nicola Murru,1994-02-01,LB,20,0,0,0,0,0,0,0,0,14,1,0,1,0,0,0,1,0,9,10,90,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21480,11/6/2022,Sampdoria,Bruno Amione,2001-03-07,CB,36,0,0,0,0,1,1,0,0,24,1,0,0,0,0,0,0,0,18,21,85.7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21481,11/6/2022,Sampdoria,Jeison Murillo,1991-12-23,CB,54,0,0,0,0,0,0,0,0,52,3,1,1,0,0,0,2,0,34,47,72.3,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21482,11/6/2022,Sampdoria,Omar Colley,1992-10-18,CB,90,0,0,0,0,1,0,0,0,78,1,1,2,0.2,0.2,0,0,0,63,70,90,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21483,11/6/2022,Sampdoria,Alex Ferrari,1994-03-02,CB,65,0,0,0,0,2,0,0,0,52,0,2,2,0.1,0.1,0.2,1,0,31,38,81.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21484,11/6/2022,Sampdoria,Ronaldo Vieira,1998-04-06,MF,25,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21485,11/6/2022,Sampdoria,Bartosz Bereszyński,1992-03-24,RB,90,0,0,0,0,0,0,0,0,63,2,3,2,0,0,0,0,0,30,51,58.8,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
21486,11/6/2022,Sampdoria,Emil Audero,1996-04-07,GK,90,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1,0,26,35,74.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21487,11/6/2022,Fiorentina,Luka Jović,1997-02-14,FW,45,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,6,33.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21488,11/6/2022,Fiorentina,Arthur,1997-10-18,FW,45,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,1,0,5,10,50,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
21489,11/6/2022,Fiorentina,Christian Kouamé,1997-01-11,LW,82,0,0,0,0,1,0,0,0,42,3,3,2,0.2,0.2,0,1,0,19,30,63.3,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21490,11/6/2022,Fiorentina,Antonín Barák,1994-01-06,LW,8,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,3,66.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21491,11/6/2022,Fiorentina,Jonathan Ikone,1997-11-01,RW,90,0,0,0,0,0,0,0,0,47,0,0,3,0,0,0.3,5,2,31,37,83.8,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
21492,11/6/2022,Fiorentina,Rolando Mandragora,1997-02-25,LM,82,0,0,0,0,0,0,0,0,48,3,0,3,0,0,0.2,1,0,30,39,76.9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21493,11/6/2022,Fiorentina,Riccardo Saponara,1991-02-12,LM,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,100,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21494,11/6/2022,Fiorentina,Alfred Duncan,1992-07-19,CM,64,0,0,0,0,0,0,0,0,24,3,0,1,0,0,0,0,0,15,19,78.9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21495,11/6/2022,Fiorentina,Sofyan Amrabat,1996-06-11,CM,26,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,17,100,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21496,11/6/2022,Fiorentina,Giacomo Bonaventura,1989-06-15,RM,90,1,0,0,0,3,2,0,0,70,4,2,2,0.5,0.5,0,0,0,45,53,84.9,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
21497,11/6/2022,Fiorentina,Cristiano Biraghi,1992-07-04,LB,90,0,1,0,0,0,0,0,0,92,2,0,2,0,0,0.2,1,1,58,88,65.9,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21498,11/6/2022,Fiorentina,Lucas Martínez Quarta,1995-11-18,CB,45,0,0,0,0,0,0,0,0,34,1,1,4,0,0,0,0,0,22,27,81.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21499,11/6/2022,Fiorentina,Igor,1997-05-17,CB,45,0,0,0,0,0,0,0,0,24,0,1,2,0,0,0,0,0,13,18,72.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21500,11/6/2022,Fiorentina,Nikola Milenković,1997-09-23,CB,90,1,0,0,0,1,1,0,0,42,1,2,0,0.2,0.2,0,0,0,27,33,81.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21501,11/6/2022,Fiorentina,Dodô,1997-12-04,RB,90,0,1,0,0,0,0,0,0,68,0,0,1,0,0,0.2,1,1,58,64,90.6,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21502,11/6/2022,Fiorentina,Pietro Terracciano,1989-07-16,GK,90,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,31,44,70.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21503,11/6/2022,Roma,Tammy Abraham,1997-09-03,FW,90,0,0,0,0,2,1,0,0,28,3,0,0,0.2,0.2,0.1,2,0,15,20,75,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
21504,11/6/2022,Roma,Lorenzo Pellegrini,1996-02-06,AM,52,0,0,0,0,2,1,0,0,26,0,0,0,0.1,0.1,0.2,2,0,11,16,68.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21505,11/6/2022,Roma,Cristian Volpato,2002-11-29,"RM,AM",38,0,0,0,0,1,0,0,0,26,1,0,0,0.1,0.1,0,1,0,14,19,73.7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21506,11/6/2022,Roma,Nicolò Zaniolo,1999-03-03,"AM,RW",90,0,0,0,0,2,0,0,0,38,3,0,2,0.1,0.1,0,1,0,15,21,71.4,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
21507,11/6/2022,Roma,Bryan Cristante,1994-07-05,"CM,LM",90,0,0,0,0,0,0,0,0,54,5,1,0,0,0,0,1,0,37,47,78.7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21508,11/6/2022,Roma,Mohamed Camara,1996-06-28,CM,72,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,1,0,36,46,78.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21509,11/6/2022,Roma,Nemanja Matić,1988-05-04,CM,18,0,0,0,0,0,0,0,0,28,0,1,2,0,0,0.1,1,0,19,25,76,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21510,11/6/2022,Roma,Nicola Zalewski,2001-04-16,WB,72,0,0,0,0,0,0,0,0,58,0,1,1,0,0,0,0,0,41,53,77.4,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21511,11/6/2022,Roma,Andrea Belotti,1993-02-09,LW,18,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,6,50,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21512,11/6/2022,Roma,Rick Karsdorp,1994-05-26,WB,62,0,0,0,0,0,0,0,0,43,2,2,0,0,0,0,2,0,26,36,72.2,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
21513,11/6/2022,Roma,Stephan El Shaarawy,1992-10-24,"LB,WB",28,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,1,0,15,21,71.4,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21514,11/6/2022,Roma,Roger Ibanez,1997-12-16,CB,90,0,0,0,0,0,0,0,0,94,1,1,0,0,0,0,0,0,79,90,87.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21515,11/6/2022,Roma,Chris Smalling,1988-12-16,CB,90,0,0,0,0,1,0,0,0,94,1,1,1,0.1,0.1,0,0,0,77,85,90.6,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21516,11/6/2022,Roma,Gianluca Mancini,1995-10-03,CB,45,0,0,0,0,0,0,1,0,59,3,1,1,0,0,0,1,0,46,53,86.8,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21517,11/6/2022,Roma,Zeki Çelik,1996-06-06,"CB,RB",45,0,0,0,0,0,0,0,0,52,2,0,0,0,0,0,1,0,43,50,86,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21518,11/6/2022,Roma,Rui Patrício,1987-06-05,GK,90,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,21,27,77.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21519,11/6/2022,Lazio,Felipe Anderson,1992-09-29,FW,90,1,0,0,0,2,2,0,0,54,1,1,1,0.5,0.5,0,1,0,29,40,72.5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21520,11/6/2022,Lazio,Mattia Zaccagni,1995-01-31,LW,84,0,0,0,0,0,0,0,0,34,2,1,0,0,0,0,1,0,16,20,80,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21521,11/6/2022,Lazio,Luka Romero,2003-12-05,LW,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21522,11/6/2022,Lazio,Pedro,1987-04-27,RW,68,0,0,0,0,2,1,0,0,25,1,0,0,0.1,0.1,0,0,0,14,19,73.7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21523,11/6/2022,Lazio,Matteo Cancellieri,2001-05-26,RW,22,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.1,1,0,3,5,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21524,11/6/2022,Lazio,Luis Alberto,1992-08-27,LM,70,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,1,0,23,30,76.7,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21525,11/6/2022,Lazio,Toma Bašić,1995-12-21,LM,20,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,7,12,58.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21526,11/6/2022,Lazio,Danilo Cataldi,1994-05-13,CM,90,0,0,0,0,0,0,0,0,54,2,2,0,0,0,0,0,0,33,41,80.5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21527,11/6/2022,Lazio,Matías Vecino,1991-06-19,RM,90,0,0,0,0,1,0,1,0,54,2,0,4,0,0,0,2,0,30,40,75,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21528,11/6/2022,Lazio,Adam Marušić,1992-10-04,LB,90,0,0,0,0,0,0,0,0,52,1,0,1,0,0,0,0,0,32,38,84.2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21529,11/6/2022,Lazio,Alessio Romagnoli,1994-03-27,CB,90,0,0,0,0,0,0,0,0,58,4,2,1,0,0,0,0,0,34,44,77.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21530,11/6/2022,Lazio,Nicolò Casale,1997-05-31,CB,90,0,0,0,0,0,0,0,0,35,1,0,1,0,0,0,0,0,25,28,89.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21531,11/6/2022,Lazio,Manuel Lazzari,1992-12-29,RB,68,0,0,0,0,0,0,1,0,42,2,0,0,0,0,0,0,0,34,38,89.5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21532,11/6/2022,Lazio,Elseid Hysaj,1993-06-13,RB,22,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,4,10,40,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21533,11/6/2022,Lazio,Ivan Provedel,1993-08-02,GK,90,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,31,53,58.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21534,11/6/2022,Lazio,Ștefan Radu,1986-10-16,DF,NA,0,0,0,0,0,0,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21535,11/6/2022,Juventus,Arkadiusz Milik,1993-06-29,FW,72,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,5,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21536,11/6/2022,Juventus,Federico Chiesa,1997-10-19,FW,18,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,9,88.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21537,11/6/2022,Juventus,Fabio Miretti,2003-05-05,FW,80,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,4,0,26,33,78.8,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21538,11/6/2022,Juventus,Ángel Di María,1987-06-03,FW,10,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,1,1,13,15,86.7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21539,11/6/2022,Juventus,Adrien Rabiot,1994-09-05,DM,90,1,0,0,0,2,1,0,0,59,6,1,0,0.3,0.3,0,1,0,33,44,75,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21540,11/6/2022,Juventus,Manuel Locatelli,1997-03-18,DM,90,0,0,0,0,0,0,0,0,65,1,2,0,0,0,0,1,0,47,57,82.5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21541,11/6/2022,Juventus,Nicolò Fagioli,2000-05-26,DM,90,1,0,0,0,1,1,0,0,39,1,2,1,0.2,0.2,0.1,2,0,27,29,93.1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21542,11/6/2022,Juventus,Filip Kostić,1992-11-03,WB,90,0,2,0,0,2,1,0,0,49,0,0,1,0.1,0.1,0.8,3,2,31,41,75.6,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21543,11/6/2022,Juventus,Juan Cuadrado,1987-12-22,WB,90,0,0,0,0,1,0,0,0,57,1,0,0,0,0,0,1,0,46,53,86.8,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21544,11/6/2022,Juventus,Alex Sandro,1990-04-25,CB,90,0,0,0,0,0,0,0,0,77,0,0,3,0,0,0,0,0,58,67,86.6,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21545,11/6/2022,Juventus,Gleison Bremer,1996-08-03,CB,90,0,0,0,0,2,0,0,0,69,2,3,1,0.3,0.3,0,0,0,43,52,82.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21546,11/6/2022,Juventus,Danilo,1991-03-31,CB,90,0,0,0,0,0,0,1,0,72,0,2,1,0,0,0,1,0,54,59,91.5,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21547,11/6/2022,Juventus,Wojciech Szczęsny,1989-10-06,GK,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,19,34,55.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21548,11/6/2022,Internazionale,Edin Džeko,1985-08-04,FW,90,0,0,0,0,2,0,1,0,37,0,0,0,0.4,0.4,0,2,0,19,28,67.9,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21549,11/6/2022,Internazionale,Lautaro Martínez,1997-06-13,"FW,RW",90,0,0,0,0,2,1,0,0,39,0,1,0,0.2,0.2,0.3,5,0,24,30,80,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
21550,11/6/2022,Internazionale,Henrikh Mkhitaryan,1988-04-15,CM,80,0,0,0,0,0,0,0,0,53,4,0,1,0,0,0,1,0,42,45,93.3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21551,11/6/2022,Internazionale,Marcelo Brozović,1991-12-04,CM,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,9,77.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21552,11/6/2022,Internazionale,Hakan Çalhanoğlu,1993-05-20,CM,72,0,0,0,0,3,2,1,0,50,1,2,1,0.1,0.1,0,2,0,30,37,81.1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21553,11/6/2022,Internazionale,Joaquín Correa,1994-05-27,LW,18,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0.1,2,0,9,9,100,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21554,11/6/2022,Internazionale,Nicolò Barella,1996-05-17,CM,90,0,0,0,0,1,0,0,0,88,0,0,0,0,0,0.4,3,0,67,83,80.7,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21555,11/6/2022,Internazionale,Federico Dimarco,1996-11-20,WB,72,0,0,0,0,1,0,0,0,49,1,0,0,0,0,0,3,0,35,46,76.1,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21556,11/6/2022,Internazionale,Robin Gosens,1994-03-10,LM,18,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0.1,1,0,7,8,87.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21557,11/6/2022,Internazionale,Denzel Dumfries,1995-10-05,"WB,RM",81,0,0,0,0,2,1,0,0,43,1,1,3,0.4,0.4,0,1,0,21,32,65.6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21558,11/6/2022,Internazionale,Raoul Bellanova,1999-12-01,RM,9,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,2,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21559,11/6/2022,Internazionale,Francesco Acerbi,1987-05-26,CB,90,0,0,0,0,1,0,0,0,67,2,2,1,0,0,0,0,0,51,59,86.4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21560,11/6/2022,Internazionale,Stefan de Vrij,1991-05-15,CB,90,0,0,0,0,1,0,0,0,59,1,4,0,0,0,0,0,0,47,51,92.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21561,11/6/2022,Internazionale,Milan Škriniar,1994-05-26,CB,81,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,1,0,87,97,89.7,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21562,11/6/2022,Internazionale,Matteo Darmian,1989-01-05,CB,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,10,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21563,11/6/2022,Internazionale,André Onana,1995-09-03,GK,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,20,26,76.9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21564,11/8/2022,Napoli,Victor Osimhen,1998-02-24,FW,89,0,0,0,0,4,0,0,0,19,1,0,0,0.4,0.4,0,4,1,10,10,100,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21565,11/8/2022,Napoli,Giovanni Simeone,1995-03-08,FW,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21566,11/8/2022,Napoli,Giacomo Raspadori,1999-06-06,LW,63,0,0,0,0,3,1,0,0,38,2,0,2,0.2,0.2,0.2,4,0,22,29,75.9,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21567,11/8/2022,Napoli,Hirving Lozano,1995-04-27,RW,27,1,1,1,1,0,0,0,0,23,0,0,0,0.8,0,0.3,2,1,15,22,68.2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21568,11/8/2022,Napoli,Matteo Politano,1993-05-05,RW,63,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,2,0,40,53,75.5,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21569,11/8/2022,Napoli,Elif Elmas,1999-08-16,LW,27,0,0,0,0,1,0,0,0,18,0,0,1,0,0,0,1,0,11,14,78.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21570,11/8/2022,Napoli,Tanguy Ndombele,1996-02-23,LM,64,0,0,0,0,2,1,0,0,44,0,1,0,0.1,0.1,0.1,2,0,31,38,81.6,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
21571,11/8/2022,Napoli,Piotr Zieliński,1993-12-06,LM,26,1,0,0,0,3,1,0,0,27,1,0,0,0.3,0.3,0,2,0,17,22,77.3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21572,11/8/2022,Napoli,Stanislav Lobotka,1993-12-19,CM,89,0,0,0,0,0,0,0,0,70,0,0,1,0,0,0,1,0,68,69,98.6,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21573,11/8/2022,Napoli,Diego Demme,1990-12-12,CM,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,7,100,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21574,11/8/2022,Napoli,Andre-Frank Zambo Anguissa,1994-12-01,RM,90,0,0,0,0,1,0,0,0,102,1,1,2,0.1,0.1,0,1,0,79,93,84.9,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21575,11/8/2022,Napoli,Mário Rui,1990-12-21,LB,90,0,0,0,0,2,0,0,0,124,2,1,1,0.1,0.1,0.2,6,0,98,116,84.5,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21576,11/8/2022,Napoli,Kim Min-jae,1995-11-29,CB,90,0,0,0,0,0,0,0,0,90,0,0,2,0,0,0,3,0,72,82,87.8,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21577,11/8/2022,Napoli,Leo Skiri Østigård,1998-12-24,CB,90,0,0,0,0,1,0,1,0,65,0,2,0,0,0,0,0,0,56,61,91.8,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21578,11/8/2022,Napoli,Giovanni Di Lorenzo,1993-05-07,RB,90,0,0,0,0,0,0,0,0,122,1,1,3,0,0,0.1,5,2,104,117,88.9,15,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21579,11/8/2022,Napoli,Alex Meret,1996-08-09,GK,90,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,14,16,87.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
21580,11/8/2022,Empoli,Nedim Bajrami,1998-06-26,"FW,RM",90,0,0,0,0,2,1,0,0,28,2,2,1,0.1,0.1,0.1,2,0,14,17,82.4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21581,11/8/2022,Empoli,Martin Satriano,2000-06-09,FW,58,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,1,0,4,7,57.1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
21582,11/8/2022,Empoli,Sam Lammers,1996-10-26,FW,32,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0.1,2,0,4,6,66.7,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
21583,11/8/2022,Empoli,Tommaso Baldanzi,2002-08-10,AM,72,0,0,0,0,0,0,0,0,22,0,0,2,0,0,0,2,0,13,17,76.5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
