"","Match_Date","Team","Player","DOB","Pos","Min","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA","KP","Final_Third","PPA","CrsPA","Prog"
"23773","10/11/2022","Sevilla","Marcos Acuña",1990-11-22,"LM",70,20,35,57.1,468,200,5,9,55.6,11,17,64.7,4,9,44.4,0,0.1,0.1,1,2,1,0,2
"23774","10/11/2022","Sevilla","Alex Telles",1992-02-26,"LM",20,12,19,63.2,162,54,8,11,72.7,4,5,80,0,2,0,0,0,0,0,0,0,0,1
"23775","10/11/2022","Sevilla","Ivan Rakitić",1987-08-16,"CM",90,64,71,90.1,1058,372,32,35,91.4,27,29,93.1,5,5,100,1,0.1,0.2,2,7,1,0,8
"23776","10/11/2022","Sevilla","Nemanja Gudelj",1990-12-30,"CM,CB",90,39,47,83,686,132,20,24,83.3,14,14,100,4,7,57.1,0,0,0,0,1,0,0,4
"23777","10/11/2022","Sevilla","Jesús Navas",1985-01-10,"RM",89,30,44,68.2,416,134,21,23,91.3,8,13,61.5,1,4,25,0,0.1,0.1,1,0,1,1,0
"23778","10/11/2022","Sevilla","Gonzalo Montiel",1996-03-30,"RM",1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"23779","10/11/2022","Sevilla","Marcão",1996-02-04,"CB",89,53,65,81.5,973,511,21,22,95.5,27,33,81.8,5,8,62.5,0,0,0,0,3,0,0,2
"23780","10/11/2022","Sevilla","Joan Jordán",1994-04-07,"CM,CB",1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"23781","10/11/2022","Sevilla","Tanguy Nianzou",2002-02-06,"CB",90,50,54,92.6,900,327,19,20,95,28,30,93.3,3,4,75,0,0.4,0,1,1,0,0,2
"23782","10/11/2022","Sevilla","Carmona",2001-05-24,"CB",90,46,52,88.5,887,225,17,20,85,25,26,96.2,4,5,80,0,0,0,1,2,0,0,1
"23783","10/11/2022","Sevilla","Yassine Bounou",1990-10-06,"GK",90,51,57,89.5,1257,724,6,6,100,32,33,97,13,18,72.2,0,0,0,0,1,0,0,0
"23784","10/11/2022","Paris Saint-Germain","Kylian Mbappé",1998-03-06,"FW,AM",89,24,31,77.4,338,45,15,18,83.3,5,6,83.3,3,5,60,0,0,0.2,0,0,2,1,2
"23785","10/11/2022","Paris Saint-Germain","Carlos Soler",1996-04-01,"AM",1,2,2,100,30,12,1,1,100,1,1,100,0,0,NA,0,0,0,0,2,0,0,0
"23786","10/11/2022","Paris Saint-Germain","Neymar",1991-06-10,"AM,FW",90,39,57,68.4,670,237,14,19,73.7,17,23,73.9,4,8,50,0,0.1,0.1,2,5,2,0,8
"23787","10/11/2022","Paris Saint-Germain","Pablo Sarabia",1991-12-17,"AM",73,8,13,61.5,116,39,2,2,100,2,5,40,1,2,50,0,0.1,0.1,1,3,0,0,1
"23788","10/11/2022","Paris Saint-Germain","Hugo Ekitike",2002-03-04,"AM",17,4,4,100,33,8,4,4,100,0,0,NA,0,0,NA,0,0,0.1,0,0,1,0,1
"23789","10/11/2022","Paris Saint-Germain","Marco Verratti",1991-12-08,"CM",90,110,119,92.4,1666,475,58,61,95.1,35,36,97.2,10,11,90.9,0,0,0.1,0,6,4,0,8
"23790","10/11/2022","Paris Saint-Germain","Vitinha",1999-06-24,"CM",84,37,43,86,503,45,25,28,89.3,7,8,87.5,2,2,100,0,0,0,0,0,0,0,1
"23791","10/11/2022","Paris Saint-Germain","Fabián Ruiz Peña",1995-10-01,"CM",6,4,5,80,68,3,1,1,100,1,1,100,1,1,100,0,0,0,0,0,0,0,0
"23792","10/11/2022","Paris Saint-Germain","Juan Bernat",1992-07-27,"WB",84,67,73,91.8,872,240,40,42,95.2,23,25,92,0,1,0,0,0,0,0,9,0,0,4
"23793","10/11/2022","Paris Saint-Germain","Nordi Mukiele",1996-11-28,"WB",6,2,5,40,34,0,1,3,33.3,1,1,100,0,0,NA,0,0,0,0,0,0,0,0
"23794","10/11/2022","Paris Saint-Germain","Achraf Hakimi",1997-12-04,"WB",90,55,58,94.8,764,175,30,30,100,20,22,90.9,2,3,66.7,0,0.1,0.1,1,3,2,0,5
"23795","10/11/2022","Paris Saint-Germain","Danilo Pereira",1991-08-16,"CB",90,74,79,93.7,1243,439,35,36,97.2,29,31,93.5,7,9,77.8,0,0,0,0,4,0,0,4
"23796","10/11/2022","Paris Saint-Germain","Marquinhos",1993-12-22,"CB",90,54,61,88.5,910,198,22,24,91.7,27,28,96.4,3,6,50,0,0,0,0,0,0,0,2
"23797","10/11/2022","Paris Saint-Germain","Sergio Ramos",1985-09-25,"CB",90,74,83,89.2,1378,457,32,32,100,32,36,88.9,9,11,81.8,0,0,0,0,3,0,0,4
"23798","10/11/2022","Paris Saint-Germain","Gianluigi Donnarumma",1998-07-18,"GK",90,24,26,92.3,484,270,10,10,100,10,10,100,4,6,66.7,0,0,0,0,0,0,0,0
"23799","10/11/2022","Benfica","Gonçalo Ramos",2001-03-04,"FW",76,6,11,54.5,92,1,3,4,75,3,5,60,0,0,NA,0,0,0,0,0,0,0,0
"23800","10/11/2022","Benfica","Rodrigo Pinho",1991-01-24,"FW",14,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"23801","10/11/2022","Benfica","Fredrik Aursnes",1995-02-15,"LW,DM",90,35,41,85.4,498,91,15,18,83.3,16,18,88.9,0,0,NA,0,0.1,0.1,3,0,1,0,1
"23802","10/11/2022","Benfica","João Mário",1992-05-06,"RW",89,29,36,80.6,501,186,11,13,84.6,11,14,78.6,4,5,80,0,0.2,0.5,2,5,4,1,8
"23803","10/11/2022","Benfica","Chiquinho",1995-05-03,"RW",1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"23804","10/11/2022","Benfica","Rafa Silva",1992-12-28,"AM",76,13,16,81.3,200,27,5,7,71.4,6,6,100,1,1,100,0,0,0,0,1,1,0,1
"23805","10/11/2022","Benfica","Diogo Gonçalves",1996-06-10,"LW",14,3,6,50,41,24,2,3,66.7,1,2,50,0,1,0,0,0,0,0,0,0,0,0
"23806","10/11/2022","Benfica","Enzo Fernández",2000-04-30,"DM",90,48,53,90.6,845,318,20,23,87,17,17,100,7,9,77.8,0,0,0,0,4,0,0,5
"23807","10/11/2022","Benfica","Florentino Luís",1999-07-03,"DM",76,34,41,82.9,547,246,18,23,78.3,12,12,100,3,3,100,0,0,0,0,4,0,0,4
"23808","10/11/2022","Benfica","Julian Draxler",1993-09-06,"AM",14,3,4,75,67,22,0,1,0,2,2,100,1,1,100,0,0,0,0,0,0,0,1
"23809","10/11/2022","Benfica","Álex Grimaldo",1995-09-06,"LB",90,30,37,81.1,483,146,12,16,75,14,14,100,2,3,66.7,0,0.1,0.1,1,5,2,0,5
"23810","10/11/2022","Benfica","Nicolás Otamendi",1987-06-25,"CB",90,37,42,88.1,875,266,6,7,85.7,20,21,95.2,9,12,75,0,0,0,0,0,0,0,0
"23811","10/11/2022","Benfica","António Silva",2002-11-23,"CB",90,42,46,91.3,827,294,12,13,92.3,24,25,96,5,6,83.3,0,0,0,0,2,0,0,1
"23812","10/11/2022","Benfica","Alexander Bah",1997-02-12,"RB",62,34,51,66.7,596,181,12,16,75,18,21,85.7,3,10,30,0,0,0,0,4,0,0,4
"23813","10/11/2022","Benfica","Gilberto",1992-08-08,"RB",28,5,6,83.3,86,24,2,3,66.7,3,3,100,0,0,NA,0,0,0,0,0,0,0,0
"23814","10/11/2022","Benfica","Odisseas Vlachodimos",1993-11-16,"GK",90,15,23,65.2,346,246,6,6,100,3,3,100,5,12,41.7,0,0,0,0,0,0,0,0
"23815","10/11/2022","Milan","Olivier Giroud",1986-09-28,"FW",61,8,19,42.1,118,10,5,12,41.7,1,5,20,1,1,100,0,0,0,0,0,0,0,0
"23816","10/11/2022","Milan","Ante Rebić",1993-09-08,"FW",29,5,8,62.5,58,24,3,5,60,1,1,100,0,0,NA,0,0.1,0,1,1,0,0,1
"23817","10/11/2022","Milan","Rafael Leão",1999-02-13,"LW",79,7,12,58.3,136,28,4,7,57.1,1,2,50,2,2,100,0,0,0,0,0,1,1,0
"23818","10/11/2022","Milan","Divock Origi",1994-10-31,"LW",11,1,1,100,19,0,0,0,NA,1,1,100,0,0,NA,0,0,0,0,0,0,0,0
"23819","10/11/2022","Milan","Brahim Díaz",1999-06-01,"RW",36,3,6,50,36,25,2,3,66.7,1,2,50,0,0,NA,0,0.1,0.2,1,1,0,0,0
"23820","10/11/2022","Milan","Sergiño Dest",1999-12-02,"RB",54,13,17,76.5,247,91,6,7,85.7,6,7,85.7,1,2,50,0,0,0.1,0,0,2,0,2
"23821","10/11/2022","Milan","Rade Krunić",1993-10-10,"RW,AM,RB",90,14,20,70,206,55,10,11,90.9,3,7,42.9,1,1,100,0,0,0,0,1,0,0,1
"23822","10/11/2022","Milan","Sandro Tonali",1999-12-09,"DM",90,22,30,73.3,370,85,11,14,78.6,10,11,90.9,1,4,25,0,0.1,0,1,1,0,0,1
"23823","10/11/2022","Milan","Ismaël Bennacer",1997-01-27,"DM",61,30,37,81.1,508,138,13,15,86.7,10,13,76.9,5,7,71.4,0,0,0,0,2,1,0,1
"23824","10/11/2022","Milan","Tommaso Pobega",1999-04-24,"DM",29,7,13,53.8,103,12,2,5,40,4,5,80,0,2,0,0,0,0,1,0,0,0,0
"23825","10/11/2022","Milan","Theo Hernández",1997-10-07,"LB",79,32,34,94.1,618,217,14,14,100,12,13,92.3,6,6,100,0,0,0,1,2,0,0,3
"23826","10/11/2022","Milan","Fodé Ballo-Touré",1996-04-03,"LB",11,3,5,60,66,15,1,1,100,1,2,50,1,1,100,0,0,0,0,0,0,0,0
"23827","10/11/2022","Milan","Fikayo Tomori",1997-03-04,"CB",17,8,10,80,199,50,1,1,100,5,5,100,2,3,66.7,0,0,0,0,0,0,0,0
"23828","10/11/2022","Milan","Matteo Gabbia",1998-11-06,"CB",90,34,39,87.2,735,131,7,7,100,22,25,88,5,7,71.4,0,0,0,0,0,0,0,1
"23829","10/11/2022","Milan","Pierre Kalulu",2000-02-03,"CB,RB",90,35,40,87.5,727,360,11,13,84.6,15,15,100,7,9,77.8,0,0,0,0,3,0,0,5
"23830","10/11/2022","Milan","Ciprian Tătărușanu",1985-06-19,"GK",90,22,32,68.8,719,500,2,2,100,10,10,100,10,20,50,0,0,0,0,0,0,0,0
"23831","10/11/2022","Chelsea","Pierre-Emerick Aubameyang",1989-03-03,"FW",78,22,25,88,289,33,14,16,87.5,8,9,88.9,0,0,NA,0,0,0,0,2,1,0,1
"23832","10/11/2022","Chelsea","Kai Havertz",1999-02-15,"FW",12,2,3,66.7,38,0,0,1,0,2,2,100,0,0,NA,0,0,0,0,0,0,0,0
"23833","10/11/2022","Chelsea","Raheem Sterling",1994-02-11,"AM",61,26,29,89.7,324,32,21,22,95.5,4,5,80,1,2,50,0,0,0,0,2,0,0,1
"23834","10/11/2022","Chelsea","César Azpilicueta",1989-07-23,"WB",29,39,41,95.1,587,118,22,23,95.7,16,16,100,1,1,100,0,0.1,0.1,1,1,1,0,3
"23835","10/11/2022","Chelsea","Mason Mount",1998-04-17,"AM",45,18,22,81.8,376,128,8,9,88.9,6,9,66.7,4,4,100,1,0.4,0.2,3,1,1,0,3
"23836","10/11/2022","Chelsea","Conor Gallagher",1999-06-10,"AM",45,38,41,92.7,589,60,22,22,100,14,15,93.3,2,3,66.7,0,0,0.1,0,2,1,0,1
"23837","10/11/2022","Chelsea","Jorginho",1991-03-08,"CM",90,88,92,95.7,1574,379,39,40,97.5,39,41,95.1,9,9,100,0,0,0,2,11,0,0,4
"23838","10/11/2022","Chelsea","Mateo Kovačić",1993-12-06,"CM,AM",90,77,83,92.8,1297,333,39,42,92.9,31,33,93.9,6,7,85.7,0,0.5,0.2,2,14,1,0,7
"23839","10/11/2022","Chelsea","Ben Chilwell",1996-03-08,"WB",88,62,75,82.7,928,192,41,44,93.2,17,23,73.9,4,8,50,0,0,0.1,0,3,1,0,4
"23840","10/11/2022","Chelsea","Marc Cucurella",1998-05-08,"WB",2,3,3,100,45,13,2,2,100,1,1,100,0,0,NA,0,0,0,0,0,0,0,0
"23841","10/11/2022","Chelsea","Reece James",1999-02-10,"WB",61,34,40,85,676,221,15,17,88.2,13,15,86.7,5,6,83.3,0,0.1,0.2,1,3,1,0,2
"23842","10/11/2022","Chelsea","Ruben Loftus-Cheek",1995-05-14,"CM",29,43,46,93.5,666,155,24,25,96,17,17,100,2,3,66.7,0,0,0.1,0,3,2,0,2
"23843","10/11/2022","Chelsea","Kalidou Koulibaly",1991-03-07,"CB",90,75,80,93.8,1421,548,30,31,96.8,40,41,97.6,5,8,62.5,0,0,0,0,9,0,0,4
"23844","10/11/2022","Chelsea","Thiago Silva",1984-09-12,"CB",90,61,64,95.3,1337,612,15,15,100,30,30,100,15,18,83.3,0,0,0,0,2,0,0,2
"23845","10/11/2022","Chelsea","Trevoh Chalobah",1999-04-04,"CB",90,55,58,94.8,892,260,25,26,96.2,29,31,93.5,1,1,100,0,0.3,0.2,3,0,1,0,1
"23846","10/11/2022","Chelsea","Kepa Arrizabalaga",1994-10-02,"GK",90,29,33,87.9,693,400,7,7,100,12,13,92.3,10,13,76.9,0,0,0,0,0,0,0,0
"23847","10/11/2022","Dinamo Zagreb","Mislav Oršić",1992-03-25,"FW,AM",90,36,50,72,566,120,21,25,84,12,16,75,2,8,25,0,0,0.1,0,1,1,0,1
"23848","10/11/2022","Dinamo Zagreb","Bruno Petković",1994-08-29,"FW,AM",90,19,29,65.5,375,72,7,11,63.6,4,9,44.4,5,5,100,0,0.1,0.1,1,1,0,0,2
"23849","10/11/2022","Dinamo Zagreb","Robert Ljubicic",1999-04-22,"LW,WB",90,54,71,76.1,887,413,27,32,84.4,21,26,80.8,5,9,55.6,0,0,0.1,1,4,1,0,3
"23850","10/11/2022","Dinamo Zagreb","Dario Špikić",1998-09-06,"RW,WB",78,20,25,80,299,50,12,15,80,8,9,88.9,0,0,NA,0,0.3,0.4,1,1,1,1,0
"23851","10/11/2022","Dinamo Zagreb","Petar Bočkaj",1996-05-10,"WB",12,4,6,66.7,60,20,3,3,100,1,3,33.3,0,0,NA,0,0,0,0,1,0,0,1
"23852","10/11/2022","Dinamo Zagreb","Arijan Ademi",1991-01-22,"CM",66,17,21,81,242,57,13,15,86.7,2,3,66.7,1,1,100,0,0,0,1,2,0,0,0
"23853","10/11/2022","Dinamo Zagreb","Josip Drmić",1992-06-12,"FW",24,1,6,16.7,7,0,1,4,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"23854","10/11/2022","Dinamo Zagreb","Luka Ivanušec",1998-01-17,"CM",78,22,35,62.9,479,87,9,12,75,6,14,42.9,6,7,85.7,0,0,0,0,2,1,0,2
"23855","10/11/2022","Dinamo Zagreb","Martin Baturina",2002-06-29,"CM",12,9,11,81.8,157,50,3,3,100,6,7,85.7,0,0,NA,0,0,0,1,1,1,0,1
"23856","10/11/2022","Dinamo Zagreb","Josip Mišić",1994-03-22,"DM,CM",85,48,56,85.7,1188,372,10,12,83.3,25,28,89.3,13,15,86.7,0,0,0.2,0,8,3,0,8
"23857","10/11/2022","Dinamo Zagreb","Marko Bulat",2001-09-16,"CM",5,2,3,66.7,28,0,2,2,100,0,0,NA,0,1,0,0,0,0,0,0,0,0,0
"23858","10/11/2022","Dinamo Zagreb","Dino Perić",1994-04-19,"CB",90,47,55,85.5,792,341,18,19,94.7,25,29,86.2,1,2,50,0,0.1,0.3,1,0,0,0,3
"23859","10/11/2022","Dinamo Zagreb","Josip Šutalo",1999-07-24,"CB",90,53,62,85.5,1067,270,14,16,87.5,31,34,91.2,7,11,63.6,0,0,0,0,0,0,0,0
"23860","10/11/2022","Dinamo Zagreb","Stefan Ristovski",1991-06-24,"CB",78,31,36,86.1,606,248,12,12,100,17,19,89.5,2,4,50,0,0.1,0.1,3,4,3,2,4
"23861","10/11/2022","Dinamo Zagreb","Sadegh Moharrami",1995-07-27,"CB",12,8,9,88.9,105,41,6,6,100,2,3,66.7,0,0,NA,0,0,0,0,0,0,0,1
"23862","10/11/2022","Dinamo Zagreb","Dominik Livaković",1994-04-16,"GK",90,20,43,46.5,794,703,2,2,100,5,5,100,13,36,36.1,0,0,0,0,0,0,0,0
"23863","10/11/2022","Red Bull Salzburg","Noah Okafor",2000-01-10,"FW",61,4,5,80,101,16,1,1,100,2,3,66.7,1,1,100,0,0.1,0,2,0,0,0,0
"23864","10/11/2022","Red Bull Salzburg","Chikwubuike Adamu",2001-02-04,"FW",29,5,10,50,69,27,0,3,0,3,5,60,0,0,NA,0,0.2,0,1,1,0,0,1
"23865","10/11/2022","Red Bull Salzburg","Benjamin Šeško",2003-01-23,"FW",85,11,18,61.1,160,18,5,10,50,4,4,100,1,2,50,0,0,0,0,1,0,0,0
"23866","10/11/2022","Red Bull Salzburg","Roko Simic",2003-08-15,"FW",5,2,3,66.7,26,1,1,2,50,1,1,100,0,0,NA,0,0,0.1,0,0,0,0,0
"23867","10/11/2022","Red Bull Salzburg","Luka Sučić",2002-08-11,"AM",90,33,50,66,463,125,18,22,81.8,11,17,64.7,3,7,42.9,0,0,0.1,2,2,2,0,3
"23868","10/11/2022","Red Bull Salzburg","Maurits Kjærgaard",2003-03-16,"LM",90,12,24,50,138,49,10,14,71.4,2,6,33.3,0,3,0,0,0,0,0,1,0,0,1
"23869","10/11/2022","Red Bull Salzburg","Nicolas Seiwald",2000-11-30,"RM",90,31,44,70.5,478,180,18,24,75,10,14,71.4,2,4,50,0,0.3,0.1,2,3,0,0,5
"23870","10/11/2022","Red Bull Salzburg","Lucas Gourna-Douath",2003-06-04,"DM",90,48,59,81.4,733,250,29,30,96.7,12,16,75,5,10,50,0,0,0.1,0,8,2,0,8
"23871","10/11/2022","Red Bull Salzburg","Andreas Ulmer",1984-11-27,"LB",90,21,32,65.6,372,185,14,16,87.5,5,9,55.6,2,7,28.6,0,0,0,0,2,0,0,1
"23872","10/11/2022","Red Bull Salzburg","Strahinja Pavlović",2001-01-09,"CB",90,29,46,63,434,195,14,20,70,13,17,76.5,1,5,20,0,0.1,0,1,2,0,0,3
"23873","10/11/2022","Red Bull Salzburg","Oumar Solet",1999-06-12,"CB",90,35,42,83.3,713,348,10,11,90.9,18,20,90,6,10,60,0,0,0,0,0,0,0,1
"23874","10/11/2022","Red Bull Salzburg","Amar Dedić",2002-06-30,"RB",90,37,56,66.1,520,253,24,29,82.8,8,18,44.4,3,7,42.9,0,0.2,0.1,2,3,1,1,3
"23875","10/11/2022","Red Bull Salzburg","Philipp Köhn",1997-09-28,"GK",90,17,29,58.6,490,399,2,2,100,7,7,100,8,20,40,0,0,0,0,0,0,0,0
"23876","10/11/2022","Shakhtar Donetsk","Lassina Franck Traoré",2000-04-20,"FW",76,12,17,70.6,135,40,8,9,88.9,3,4,75,0,1,0,0,0,0,0,0,0,0,1
"23877","10/11/2022","Shakhtar Donetsk","Danylo Sikan",2000-10-25,"FW",14,2,3,66.7,36,0,0,0,NA,2,2,100,0,0,NA,0,0,0,0,0,0,0,0
"23878","10/11/2022","Shakhtar Donetsk","Mykhailo Mudryk",2000-04-06,"LM",84,21,32,65.6,248,24,19,22,86.4,0,4,0,1,3,33.3,0,0,0,1,0,0,0,0
"23879","10/11/2022","Shakhtar Donetsk","Ivan Petryak",1993-08-20,"LM",6,2,2,100,28,6,1,1,100,1,1,100,0,0,NA,0,0,0,0,0,1,0,1
"23880","10/11/2022","Shakhtar Donetsk","Heorhii Sudakov",2002-07-28,"CM",80,53,59,89.8,844,248,31,35,88.6,16,18,88.9,5,5,100,0,0,0.1,1,5,2,0,5
"23881","10/11/2022","Shakhtar Donetsk","Neven Đurasek",1998-06-25,"CM",10,0,1,0,0,0,0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"23882","10/11/2022","Shakhtar Donetsk","Artem Bondarenko",2000-07-06,"CM",90,55,60,91.7,865,253,29,29,100,23,25,92,3,6,50,0,0.1,0,1,2,0,0,4
"23883","10/11/2022","Shakhtar Donetsk","Oleksandr Zubkov",1996-06-01,"RM",80,19,28,67.9,410,141,7,10,70,8,11,72.7,4,6,66.7,0,0,0.2,1,0,2,0,3
"23884","10/11/2022","Shakhtar Donetsk","Lucas Taylor",1994-10-15,"RM",10,3,3,100,28,5,3,3,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0
"23885","10/11/2022","Shakhtar Donetsk","Taras Stepanenko",1989-06-13,"DM",90,44,49,89.8,656,172,26,26,100,14,15,93.3,3,3,100,0,0,0,1,3,0,0,0
"23886","10/11/2022","Shakhtar Donetsk","Bohdan Mykhaylychenko",1996-09-04,"LB",90,41,51,80.4,656,148,21,22,95.5,18,25,72,1,2,50,1,0.2,0.2,1,1,1,1,0
"23887","10/11/2022","Shakhtar Donetsk","Mykola Matviyenko",1995-11-28,"CB",90,57,62,91.9,1023,423,24,24,100,27,29,93.1,6,9,66.7,0,0,0,0,4,0,0,0
"23888","10/11/2022","Shakhtar Donetsk","Valerii Bondar",1998-07-22,"CB",90,35,37,94.6,635,252,18,18,100,12,13,92.3,5,6,83.3,0,0,0,0,0,0,0,0
"23889","10/11/2022","Shakhtar Donetsk","Yukhym Konoplia",1999-07-17,"RB",90,35,45,77.8,581,253,20,22,90.9,12,13,92.3,3,5,60,0,0,0,1,1,0,0,2
"23890","10/11/2022","Shakhtar Donetsk","Anatolii Trubin",2001-05-27,"GK",90,31,42,73.8,848,653,6,6,100,16,17,94.1,9,19,47.4,0,0,0,0,0,0,0,0
"23891","10/11/2022","Real Madrid","Karim Benzema",1987-03-07,"FW",90,29,35,82.9,329,82,19,20,95,8,8,100,0,0,NA,0,0.1,0.1,1,3,1,0,1
"23892","10/11/2022","Real Madrid","Rodrygo",2000-04-14,"LW,RW",67,31,37,83.8,304,97,21,22,95.5,5,9,55.6,0,1,0,0,0,0.1,1,4,1,0,2
"23893","10/11/2022","Real Madrid","Marco Asensio",1995-05-10,"RW",23,16,18,88.9,271,33,9,10,90,5,6,83.3,2,2,100,0,0,0,0,2,0,0,1
"23894","10/11/2022","Real Madrid","Federico Valverde",1998-05-08,"RW,RM",67,39,50,78,553,121,24,28,85.7,11,13,84.6,3,4,75,0,0,0.1,0,4,2,0,5
"23895","10/11/2022","Real Madrid","Eduardo Camavinga",2001-12-15,"RM",23,15,16,93.8,287,63,8,9,88.9,6,6,100,1,1,100,0,0,0,0,2,0,0,2
"23896","10/11/2022","Real Madrid","Eden Hazard",1990-04-13,"AM,LW",56,21,27,77.8,289,34,14,16,87.5,7,8,87.5,0,0,NA,0,0,0.1,1,1,0,0,1
"23897","10/11/2022","Real Madrid","Vinicius Júnior",2000-04-17,"LW",34,13,20,65,176,12,8,8,100,5,5,100,0,3,0,0,0,0,0,1,0,0,0
"23898","10/11/2022","Real Madrid","Toni Kroos",1989-04-07,"LM,DM",90,113,126,89.7,2324,833,36,39,92.3,51,52,98.1,23,30,76.7,1,0.3,0.3,5,25,3,2,18
"23899","10/11/2022","Real Madrid","Aurélien Tchouaméni",1999-05-21,"DM,CM",56,50,53,94.3,851,193,18,19,94.7,26,27,96.3,4,5,80,0,0,0,0,7,0,0,2
"23900","10/11/2022","Real Madrid","Luka Modrić",1985-08-17,"CM",34,30,36,83.3,411,134,19,20,95,10,13,76.9,1,2,50,0,0.1,0.6,2,6,0,0,3
"23901","10/11/2022","Real Madrid","Ferland Mendy",1995-02-10,"LB",67,44,46,95.7,602,117,20,21,95.2,21,21,100,0,0,NA,0,0,0,0,3,1,0,4
"23902","10/11/2022","Real Madrid","David Alaba",1992-03-14,"LB",23,16,22,72.7,195,42,12,12,100,2,5,40,1,4,25,0,0,0,0,1,0,0,0
"23903","10/11/2022","Real Madrid","Nacho",1989-05-05,"CB",90,47,51,92.2,613,223,34,34,100,12,15,80,0,0,NA,0,0,0,1,2,1,0,2
"23904","10/11/2022","Real Madrid","Antonio Rüdiger",1992-07-31,"CB",90,58,64,90.6,1121,390,22,23,95.7,27,30,90,8,10,80,0,0,0,1,8,0,0,2
"23905","10/11/2022","Real Madrid","Lucas Vázquez",1991-03-29,"RB",90,65,70,92.9,916,208,41,42,97.6,21,24,87.5,1,2,50,0,0.3,0.7,1,6,5,3,3
"23906","10/11/2022","Real Madrid","Andriy Lunin",1998-06-20,"GK",90,14,15,93.3,187,143,11,11,100,3,3,100,0,1,0,0,0,0,0,0,0,0,0
"23907","10/12/2022","Napoli","Giacomo Raspadori",1999-07-03,"FW",49,7,9,77.8,125,22,3,3,100,3,5,60,1,1,100,0,0,0,0,0,0,0,0
"23908","10/12/2022","Napoli","Victor Osimhen",1998-03-23,"FW",41,7,9,77.8,97,27,2,3,66.7,4,5,80,0,0,NA,0,0.2,0,1,1,0,0,1
"23909","10/12/2022","Napoli","Khvicha Kvaratskhelia",2000-06-20,"LW",76,18,33,54.5,208,40,12,16,75,5,9,55.6,0,3,0,1,0,0,1,1,0,0,1
"23910","10/12/2022","Napoli","Elif Elmas",1999-09-12,"LW",14,4,5,80,43,4,2,3,66.7,1,1,100,0,0,NA,0,0,0,0,0,0,0,0
"23911","10/12/2022","Napoli","Hirving Lozano",1995-05-24,"RW",76,10,18,55.6,121,31,6,8,75,3,6,50,0,2,0,0,0,0,0,2,0,0,1
"23912","10/12/2022","Napoli","Matteo Politano",1993-06-01,"RW",14,3,4,75,51,9,2,2,100,1,2,50,0,0,NA,0,0,0,0,0,0,0,0
"23913","10/12/2022","Napoli","Piotr Zieliński",1994-01-02,"LM",88,43,50,86,684,200,24,24,100,12,14,85.7,4,7,57.1,1,0.5,0.5,2,1,1,0,4
"23914","10/12/2022","Napoli","Gianluca Gaetano",1999-12-02,"LM",2,3,4,75,36,15,2,2,100,1,2,50,0,0,NA,0,0,0,0,0,0,0,1
"23915","10/12/2022","Napoli","Stanislav Lobotka",1994-01-15,"CM",90,51,53,96.2,745,205,32,33,97,17,18,94.4,2,2,100,0,0,0,0,5,0,0,2
"23916","10/12/2022","Napoli","Andre-Frank Zambo Anguissa",1994-12-28,"RM",48,27,32,84.4,397,143,14,15,93.3,12,13,92.3,0,1,0,0,0,0,0,3,0,0,3
"23917","10/12/2022","Napoli","Tanguy Ndombele",1996-03-21,"RM",42,15,17,88.2,199,49,11,11,100,4,4,100,0,1,0,0,0,0,0,0,1,0,2
"23918","10/12/2022","Napoli","Mathías Olivera",1996-11-25,"LB",90,61,69,88.4,789,363,36,38,94.7,18,20,90,1,4,25,0,0,0,0,7,0,0,3
"23919","10/12/2022","Napoli","Juan Jesus",1991-02-14,"CB",90,42,47,89.4,764,265,14,16,87.5,26,29,89.7,1,1,100,0,0,0,0,1,0,0,1
"23920","10/12/2022","Napoli","Kim Min-jae",1995-12-26,"CB",90,42,48,87.5,805,378,9,11,81.8,29,32,90.6,2,3,66.7,0,0,0,0,2,0,0,2
"23921","10/12/2022","Napoli","Giovanni Di Lorenzo",1993-06-03,"RB",90,35,39,89.7,676,345,18,19,94.7,12,14,85.7,5,6,83.3,0,0.7,0.6,4,6,3,1,6
"23922","10/12/2022","Napoli","Alex Meret",1996-09-05,"GK",90,31,32,96.9,637,380,10,10,100,16,16,100,5,6,83.3,0,0,0,0,0,0,0,0
"23923","10/12/2022","Ajax","Kudus Mohammed",2000-05-28,"FW",63,16,18,88.9,236,33,6,7,85.7,9,9,100,0,0,NA,0,0.1,0,2,2,0,0,0
